Name,Surface,Price,Lieu,Chambres,Pièces,Etage,Code_postal,Arrondissement
Appartement à louer,84.0,4530,"Nation-Alexandre Dumas, Paris 11ème (75011)",3.0,5.0,3.0,75011,11.0
Appartement à louer,40.0,2780,"Sainte Avoie, Paris 3ème (75003)",1.0,2.0,4.0,75003,3.0
Appartement à louer,32.0,2800,"Pereire-Malesherbes, Paris 17ème (75017)",1.0,2.0,5.0,75017,17.0
Appartement à louer,62.0,3505,"Saint Germain des Prés, Paris 6ème (75006)",1.0,3.0,2.0,75006,6.0
Appartement à louer,49.0,4500,"Saint Placide, Paris 6ème (75006)",2.0,4.0,6.0,75006,6.0
Appartement à louer,129.0,5828,"Clichy-Trinité, Paris 9ème (75009)",2.0,2.0,3.0,75009,9.0
Appartement à louer,75.0,2500,"Montorgueil-Saint Denis, Paris 2ème (75002)",2.0,3.0,4.0,75002,2.0
Appartement à louer,60.0,3900,"Bel-Air Nord, Paris 12ème (75012)",1.0,3.0,4.0,75012,12.0
Appartement à louer,70.0,2444,"Auteuil Nord, Paris 16ème (75016)",1.0,2.0,3.0,75016,16.0
Appartement à louer,85.0,4120,"Les Halles, Paris 1er (75001)",2.0,2.0,3.0,75001,1.0
Appartement à louer,55.0,2883,"Montmartre, Paris 18ème (75018)",1.0,2.0,1.0,75018,18.0
Appartement à louer,37.0,2435,"Salpêtrière-Austerlitz, Paris 13ème (75013)",1.0,2.0,5.0,75013,13.0
Appartement à louer,53.0,4500,"Muette Nord, Paris 16ème (75016)",1.0,2.0,8.0,75016,16.0
Appartement à louer,103.0,4957,"Trudaine-Maubeuge, Paris 9ème (75009)",3.0,5.0,5.0,75009,9.0
Appartement à louer,39.0,2163,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,3.0,3.0,75018,18.0
Appartement à louer,33.0,1450,"Bièvres Sud Tolbiac, Paris (75013)",0.0,1.0,,75013,
Appartement à louer,140.0,19900,"Odéon, Paris 6ème (75006)",3.0,4.0,2.0,75006,6.0
Appartement à louer,160.0,22600,"Triangle d'Or, Paris 8ème (75008)",3.0,5.0,5.0,75008,8.0
Appartement à louer,45.0,3086,"Dupleix-Motte Picquet, Paris 15ème (75015)",1.0,2.0,5.0,75015,15.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,45.0,3162,"Porte Dauphine, Paris 16ème (75016)",1.0,2.0,7.0,75016,16.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,65.0,2468,"Bel-Air Nord, Paris 12ème (75012)",2.0,2.0,2.0,75012,12.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,70.0,4292,"Invalides, Paris 7ème (75007)",1.0,2.0,3.0,75007,7.0
Appartement à louer,55.0,2418,"Grandes Carrières-Clichy, Paris 18ème (75018)",1.0,2.0,4.0,75018,18.0
Appartement à louer,73.0,4830,"Notre Dame des Champs, Paris 6ème (75006)",2.0,2.0,4.0,75006,6.0
Appartement à louer,55.0,3937,"Arts et Métiers, Paris 3ème (75003)",1.0,2.0,5.0,75003,3.0
Appartement à louer,70.0,8707,"Elysées-Madeleine, Paris 8ème (75008)",1.0,2.0,4.0,75008,8.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,44.0,3038,"Sorbonne, Paris 5ème (75005)",1.0,2.0,3.0,75005,5.0
Appartement à louer,69.0,4309,"Archives, Paris 3ème (75003)",2.0,2.0,2.0,75003,3.0
Appartement à louer,100.0,5296,"Bois de Boulogne, Paris 16ème (75116)",2.0,2.0,4.0,75116,16.0
Appartement à louer,75.0,4708,"Dupleix-Motte Picquet, Paris 15ème (75015)",2.0,2.0,1.0,75015,15.0
Appartement à louer,58.0,4030,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,8.0,75007,7.0
Appartement à louer,59.0,3379,"Archives, Paris 3ème (75003)",1.0,2.0,2.0,75003,3.0
Appartement à louer,48.0,2914,"Les Halles, Paris 1er (75001)",0.0,1.0,3.0,75001,1.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,60.0,3038,"Muette Sud, Paris 16ème (75016)",1.0,2.0,1.0,75016,16.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,78.0,3536,"Mairie, Paris 8ème (75008)",2.0,2.0,4.0,75008,8.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,53.0,3193,"Legendre-Lévis, Paris 17ème (75017)",2.0,2.0,1.0,75017,17.0
Appartement à louer,40.0,1953,"Epinettes-Bessières, Paris 17ème (75017)",1.0,2.0,3.0,75017,17.0
Appartement à louer,40.0,2263,"Ternes-Maillot, Paris 17ème (75017)",1.0,2.0,3.0,75017,17.0
Appartement à louer,45.0,2304,"Auteuil Sud, Paris 16ème (75016)",1.0,2.0,3.0,75016,16.0
Duplex à louer,70.0,4650,"Jardin des Plantes, Paris 5ème (75005)",2.0,2.0,7.0,75005,5.0
Appartement à louer,33.0,2748,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,50.0,2468,"Auteuil Nord, Paris 16ème (75016)",0.0,1.0,2.0,75016,16.0
Appartement à louer,72.0,3050,"Elysées-Madeleine, Paris 8ème (75008)",1.0,3.0,,75008,8.0
Hôtel particulier à louer,450.0,27000,"Chaillot, Paris 16ème (75016)",5.0,8.0,,75016,16.0
Appartement à louer,47.0,2500,"Saint Placide, Paris 6ème (75006)",1.0,2.0,,75006,6.0
Appartement à louer,68.0,2035,"Bièvres Sud Tolbiac, Paris 13ème (75013)",2.0,3.0,1.0,75013,13.0
Appartement à louer,48.0,1395,"Montsouris Dareau, Paris (75014)",1.0,2.0,,75014,
Appartement à louer,36.0,2450,"Parc Monceau, Paris (75008)",0.0,1.0,,75008,
Appartement à louer,19.0,1600,"Vendôme, Paris (75001)",0.0,1.0,,75001,
Appartement à louer,109.1,3950,Paris 8ème (75008),2.0,4.0,,75008,8.0
Appartement à louer,90.0,5950,Paris 16ème (75016),2.0,3.0,,75016,16.0
Appartement à louer,31.0,3200,"Saint Germain des Prés, Paris 6ème (75006)",1.0,2.0,,75006,6.0
Appartement à louer,63.2,4200,"Chaillot, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer - Première occupation,70.0,6500,"Triangle d'Or, Paris 8ème (75008)",2.0,3.0,2.0,75008,8.0
Studio à louer,27.0,1180,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,1.0,75018,18.0
Studio à louer,32.0,1340,Paris 20ème (75020),0.0,1.0,1.0,75020,20.0
Appartement à louer,29.0,1090,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",1.0,2.0,3.0,75011,11.0
Studio à louer,26.0,1000,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,1.0,75017,17.0
Studio à louer,26.0,1000,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,1.0,75017,17.0
Appartement à louer,33.2,1250,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",0.0,1.0,5.0,75014,14.0
Appartement à louer,25.0,950,"Bel-Air Sud, Paris 12ème (75012)",0.0,1.0,,75012,12.0
Appartement à louer,53.0,1920,"Champerret-Berthier, Paris 17ème (75017)",1.0,2.0,4.0,75017,17.0
Appartement à louer - Colocation,359.0,1390,"Batignolles-Cardinet, Paris 17ème (75017)",15.0,1.0,,75017,17.0
Appartement à louer - logement étudiant,19.0,890,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,3.0,75018,18.0
Appartement à louer,83.0,3889,"Elysées-Madeleine, Paris 8ème (75008)",2.0,3.0,,75008,8.0
Studio à louer,40.0,1470,"Auteuil Nord, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Studio à louer,9.0,840,"Pont de Flandre, Paris 19ème (75019)",5.0,1.0,5.0,75019,19.0
Studio à louer - logement étudiant,17.0,580,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,1.0,75018,18.0
Studio à louer,28.0,1000,"Salpêtrière-Austerlitz, Paris 13ème (75013)",1.0,1.0,1.0,75013,13.0
Appartement à louer,65.0,1990,"Mairie, Paris 8ème (75008)",1.0,3.0,2.0,75008,8.0
Appartement à louer - logement étudiant,9.0,500,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,1.0,7.0,75018,18.0
Appartement à louer,49.0,1670,"Invalides, Paris 7ème (75007)",1.0,2.0,4.0,75007,7.0
Studio à louer,27.0,1220,"Enfants Rouges, Paris 3ème (75003)",0.0,1.0,4.0,75003,3.0
Studio à louer - logement étudiant,15.0,890,"Muette Nord, Paris 16ème (75016)",0.0,1.0,1.0,75016,16.0
Appartement à louer,110.0,4500,"Courcelles-Wagram, Paris 17ème (75017)",3.0,5.0,,75017,17.0
Studio à louer,12.0,965,"Auteuil Sud, Paris 16ème (75016)",3.0,1.0,1.0,75016,16.0
Appartement à louer,24.0,995,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,1.0,75018,18.0
Studio à louer - logement étudiant,10.0,630,"Muette Nord, Paris 16ème (75016)",0.0,1.0,7.0,75016,16.0
Appartement à louer,91.0,2690,"Auteuil Nord, Paris 16ème (75016)",2.0,3.0,,75016,16.0
Appartement à louer,42.0,1550,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Appartement à louer,36.0,1200,"Didot-Porte de Vanves, Paris 14ème (75014)",1.0,2.0,5.0,75014,14.0
Studio à louer,17.0,858,"Alleray Procession, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer,66.0,2123,"Champerret-Berthier, Paris 17ème (75017)",2.0,3.0,9.0,75017,17.0
Studio à louer,34.0,1418,"Saint Placide, Paris 6ème (75006)",0.0,1.0,3.0,75006,6.0
Appartement à louer,30.0,1230,Paris 15ème (75015),0.0,1.0,2.0,75015,15.0
Studio à louer - logement étudiant,14.0,500,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",1.0,2.0,6.0,75011,11.0
Appartement à louer,32.0,1395,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Studio à louer - logement étudiant,12.0,750,"Bassin de la Villette, Paris 19ème (75019)",0.0,1.0,4.0,75019,19.0
Appartement à louer,25.0,1350,"Raspail-Montparnasse, Paris 14ème (75014)",0.0,1.0,1.0,75014,14.0
Appartement à louer,31.0,1417,"Palais Royal, Paris 1er (75001)",0.0,1.0,,75001,1.0
Appartement à louer,33.0,1330,"Georges Brassens, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Appartement à louer,59.0,1757,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,4.0,75018,18.0
Appartement à louer - logement étudiant,13.0,650,"Batignolles-Cardinet, Paris 17ème (75017)",1.0,1.0,6.0,75017,17.0
Appartement à louer,27.9,1227,"Saint Philippe du Roule, Paris 8ème (75008)",0.0,1.0,,75008,8.0
Appartement à louer,60.0,2500,"Gros Caillou, Paris (75007)",3.0,5.0,,75007,
Studio à louer - logement étudiant,18.0,770,"Bassin de la Villette, Paris 19ème (75019)",0.0,1.0,1.0,75019,19.0
Appartement à louer,22.0,950,"Batignolles-Cardinet, Paris 17ème (75017)",1.0,2.0,1.0,75017,17.0
Appartement à louer,32.0,1210,"Saint Lambert, Paris 15ème (75015)",1.0,2.0,4.0,75015,15.0
Appartement à louer,37.0,1264,"Salpêtrière-Austerlitz, Paris 13ème (75013)",1.0,2.0,,75013,13.0
Appartement à louer,59.0,2600,"Muette Sud, Paris 16ème (75016)",1.0,2.0,4.0,75016,16.0
Appartement à louer,40.0,1600,"Auteuil Sud, Paris 16ème (75016)",1.0,2.0,1.0,75016,16.0
Appartement à louer,45.0,1460,"Saint Lambert, Paris 15ème (75015)",0.0,2.0,4.0,75015,15.0
Appartement à louer,35.0,1150,"Muette Nord, Paris 16ème (75016)",0.0,1.0,4.0,75016,16.0
Appartement à louer,24.0,1250,Paris 4ème (75004),0.0,1.0,3.0,75004,4.0
Appartement à louer,38.1,1870,"Triangle d'Or, Paris 8ème (75008)",0.0,1.0,,75008,8.0
Appartement à louer,63.0,4200,"Muette Sud, Paris (75016)",2.0,3.0,,75016,
Appartement à louer,21.0,1200,"Muette Nord, Paris 16ème (75016)",0.0,1.0,3.0,75016,16.0
Duplex à louer,76.5,2664,"Sainte Avoie, Paris 3ème (75003)",2.0,4.0,5.0,75003,3.0
Appartement à louer,35.0,1738,"Courcelles-Wagram, Paris (75017)",0.0,1.0,,75017,
Appartement à louer,40.0,1500,"Didot-Porte de Vanves, Paris (75014)",1.0,2.0,,75014,
Appartement à louer,46.0,1985,"Saint Thomas d'Aquin, Paris 7ème (75007)",1.0,2.0,1.0,75007,7.0
Studio à louer - logement étudiant,18.0,580,"Belleville-Saint Maur, Paris 11ème (75011)",0.0,1.0,1.0,75011,11.0
Appartement à louer,55.0,2200,"Chaillot, Paris 16ème (75016)",1.0,2.0,1.0,75016,16.0
Studio à louer - logement étudiant,13.0,660,"Pasteur Montparnasse, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Studio à louer,27.0,1298,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,1.0,75017,17.0
Studio à louer - logement étudiant,9.0,670,"Enfants Rouges, Paris 3ème (75003)",0.0,1.0,1.0,75003,3.0
Appartement à louer,40.0,1578,"Saint Victor, Paris 5ème (75005)",1.0,2.0,1.0,75005,5.0
Appartement à louer,236.8,9500,"Gros Caillou, Paris 7ème (75007)",5.0,6.0,,75007,7.0
Studio à louer,31.0,990,"Lafayette-Richer, Paris 9ème (75009)",0.0,1.0,3.0,75009,9.0
Appartement à louer - Première occupation,62.0,3200,"Saint Germain des Prés, Paris 6ème (75006)",1.0,2.0,,75006,6.0
Appartement à louer,40.0,1350,"Grandes Carrières-Clichy, Paris 18ème (75018)",1.0,2.0,7.0,75018,18.0
Appartement à louer,55.0,1860,"Télégraphe-Pelleport Saint Fargeau, Paris (75020)",1.0,2.0,7.0,75020,
Appartement à louer,20.0,1180,"Grange Aux Belles-Terrage, Paris (75010)",0.0,1.0,,75010,
Appartement à louer,40.0,2000,"Auteuil Nord, Paris (75016)",1.0,2.0,,75016,
Appartement à louer,35.0,1800,"Dupleix-Motte Picquet, Paris (75015)",0.0,1.0,7.0,75015,
Appartement à louer,54.0,1868,"Muette Sud, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer - logement étudiant,10.0,560,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,6.0,75017,17.0
Studio à louer - logement étudiant,28.0,850,"Sorbonne, Paris 5ème (75005)",0.0,1.0,3.0,75005,5.0
Appartement à louer,48.0,1818,"Batignolles-Cardinet, Paris 17ème (75017)",1.0,2.0,2.0,75017,17.0
Appartement à louer - Première occupation,45.0,1975,"Porte Dauphine, Paris 16ème (75016)",0.0,2.0,2.0,75016,16.0
Appartement à louer,52.1,1896,"Val de Grace, Paris 5ème (75005)",1.0,3.0,1.0,75005,5.0
Appartement à louer,26.0,1400,"Raspail-Montparnasse, Paris 14ème (75014)",1.0,2.0,,75014,14.0
Appartement à louer,31.7,1152,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",1.0,2.0,2.0,75015,15.0
Appartement à louer,29.0,1020,"Muette Sud, Paris 16ème (75016)",0.0,1.0,1.0,75016,16.0
Appartement à louer - Première occupation,99.3,3148,"Buttes Chaumont, Paris 19ème (75019)",3.0,4.0,,75019,19.0
Studio à louer,20.0,985,"Mairie, Paris 8ème (75008)",0.0,1.0,,75008,8.0
Appartement à louer,29.5,1420,"Archives, Paris 3ème (75003)",0.0,1.0,,75003,3.0
Appartement à louer,85.0,4000,Paris 3ème (75003),1.0,3.0,,75003,3.0
Appartement à louer,138.3,4430,"Auteuil Sud, Paris 16ème (75016)",4.0,5.0,,75016,16.0
Appartement à louer,78.5,3600,Paris 15ème (75015),2.0,3.0,7.0,75015,15.0
Appartement à louer,110.0,3000,"Georges Brassens, Paris 15ème (75015)",3.0,5.0,,75015,15.0
Appartement à louer,185.0,11000,"Chaillot, Paris 16ème (75016)",2.0,4.0,3.0,75016,16.0
Appartement à louer - Colocation,515.0,1420,"Champerret-Berthier, Paris 17ème (75017)",17.0,1.0,,75017,17.0
Appartement à louer,47.0,2200,"Emeriau-Zola, Paris 15ème (75015)",1.0,2.0,3.0,75015,15.0
Appartement à louer,49.9,2200,"Bois de Boulogne, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,25.0,1138,"Saint Merri, Paris 4ème (75004)",0.0,1.0,4.0,75004,4.0
Appartement à louer,45.0,1600,"Chateau d'Eau-Lancry, Paris 11ème (75011)",1.0,2.0,,75011,11.0
Appartement à louer,80.4,2900,"Georges Brassens, Paris 15ème (75015)",3.0,4.0,2.0,75015,15.0
Appartement à louer,55.0,3400,"Gros Caillou, Paris 7ème (75007)",2.0,3.0,,75007,7.0
Appartement à louer,66.0,3000,"Chateau d'Eau-Lancry, Paris (75010)",1.0,3.0,,75010,
Appartement à louer,114.0,3625,Paris 13ème (75013),3.0,4.0,,75013,13.0
Appartement à louer,49.0,1900,"Auteuil Sud, Paris 16ème (75016)",1.0,3.0,3.0,75016,16.0
Appartement à louer,47.0,1488,"Amandiers, Paris 20ème (75020)",1.0,2.0,,75020,20.0
Studio à louer,15.0,1105,"Cambronne-Garibaldi, Paris 15ème (75015)",0.0,1.0,2.0,75015,15.0
Studio à louer,15.0,1110,"Auteuil Nord, Paris 16ème (75016)",0.0,1.0,3.0,75016,16.0
Studio à louer,15.0,1080,"Saint Philippe du Roule, Paris 8ème (75008)",0.0,1.0,4.0,75008,8.0
Studio à louer,15.0,985,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème (75013)",0.0,1.0,15.0,75013,13.0
Studio à louer,15.0,1030,"Croulebarbe, Paris 13ème (75013)",0.0,1.0,8.0,75013,13.0
Studio à louer,15.0,980,"Citroën-Boucicaut, Paris 15ème (75015)",0.0,1.0,2.0,75015,15.0
Studio à louer,15.0,940,"Flandre-Aubervilliers, Paris 19ème (75019)",0.0,1.0,23.0,75019,19.0
Studio à louer,15.0,910,"Citroën-Boucicaut, Paris 15ème (75015)",0.0,1.0,2.0,75015,15.0
Studio à louer,15.0,1235,"Hoche-Friedland, Paris 8ème (75008)",0.0,1.0,1.0,75008,8.0
Studio à louer,15.0,900,"Gambetta, Paris 20ème (75020)",0.0,1.0,2.0,75020,20.0
Studio à louer,15.0,1035,"Auteuil Nord, Paris 16ème (75016)",0.0,1.0,3.0,75016,16.0
Studio à louer,15.0,990,"Danube-Porte des Lilas, Paris 19ème (75019)",0.0,1.0,6.0,75019,19.0
Studio à louer,15.0,1110,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,5.0,75015,15.0
Studio à louer,15.0,1270,"Pereire-Malesherbes, Paris 17ème (75017)",0.0,1.0,6.0,75017,17.0
Appartement à louer,93.0,14979,"Vivienne-Gaillon, Paris 2ème (75002)",3.0,5.0,,75002,2.0
Studio à louer,15.0,1055,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,5.0,75016,16.0
Appartement à louer,95.0,18342,"Les Halles, Paris 1er (75001)",3.0,5.0,,75001,1.0
Appartement à louer,42.0,9044,"Monnaie, Paris 6ème (75006)",1.0,4.0,,75006,6.0
Appartement à louer,101.0,7390,"Sainte Avoie, Paris 4ème (75004)",2.0,3.0,3.0,75004,4.0
Appartement à louer,38.0,6798,"Saint Philippe du Roule, Paris 8ème (75008)",1.0,3.0,,75008,8.0
Appartement à louer,80.0,17082,"Saint Philippe du Roule, Paris 8ème (75008)",3.0,5.0,,75008,8.0
Appartement à louer,90.0,9326,"Arts et Métiers, Paris 3ème (75003)",2.0,4.0,,75003,3.0
Appartement à louer,300.0,33486,"Montorgueil-Saint Denis, Paris 2ème (75002)",5.0,7.0,,75002,2.0
Appartement à louer,40.0,7323,"Les Halles, Paris 1er (75001)",1.0,3.0,,75001,1.0
Appartement à louer,83.0,9539,"République-Saint Ambroise, Paris 11ème (75011)",2.0,3.0,,75011,11.0
Appartement à louer,112.0,23716,"Hoche-Friedland, Paris 8ème (75008)",4.0,6.0,,75008,8.0
Appartement à louer,44.0,8147,"Hoche-Friedland, Paris 8ème (75008)",1.0,3.0,,75008,8.0
Appartement à louer,93.0,19444,"Hoche-Friedland, Paris 8ème (75008)",4.0,6.0,,75008,8.0
Appartement à louer,75.0,15870,"Saint Germain l'Auxerrois, Paris 1er (75001)",1.0,3.0,,75001,1.0
Appartement à louer,40.0,5643,"Hoche-Friedland, Paris 8ème (75008)",1.0,2.0,,75008,8.0
Appartement à louer,100.0,13643,"Vivienne-Gaillon, Paris 2ème (75002)",3.0,5.0,,75002,2.0
Appartement à louer,35.0,2500,"Montmartre, Paris 18ème (75018)",1.0,2.0,,75018,18.0
Appartement à louer,34.0,9678,"Arts et Métiers, Paris 3ème (75003)",1.0,3.0,,75003,3.0
Appartement à louer,42.0,10109,"Montmartre, Paris 18ème (75018)",2.0,4.0,,75018,18.0
Appartement à louer,95.0,12904,"Vivienne-Gaillon, Paris 2ème (75002)",2.0,4.0,,75002,2.0
Appartement à louer,43.0,11657,"Monnaie, Paris 6ème (75006)",1.0,4.0,,75006,6.0
Appartement à louer,61.0,14968,"Montmartre, Paris 18ème (75018)",3.0,5.0,,75018,18.0
Appartement à louer,78.0,18032,"Vendôme, Paris 1er (75001)",3.0,4.0,,75001,1.0
Appartement à louer,70.0,11759,"Hoche-Friedland, Paris 8ème (75008)",2.0,4.0,,75008,8.0
Appartement à louer,66.0,12584,"Hoche-Friedland, Paris 8ème (75008)",2.0,4.0,,75008,8.0
Appartement à louer,130.0,13428,"Lafayette-Richer, Paris 9ème (75009)",3.0,5.0,,75009,9.0
Appartement à louer,33.0,7084,"Arts et Métiers, Paris 3ème (75003)",1.0,3.0,,75003,3.0
Appartement à louer,80.0,14078,"Vivienne-Gaillon, Paris 2ème (75002)",2.0,4.0,,75002,2.0
Duplex à louer,26.0,4010,"Danube-Porte des Lilas, Paris 19ème (75019)",1.0,2.0,,75019,19.0
Appartement à louer,108.0,17963,"Enfants Rouges, Paris 3ème (75003)",3.0,5.0,,75003,3.0
Appartement à louer,57.0,11121,"Sentier-Bonne Nouvelle, Paris 2ème (75002)",2.0,4.0,,75002,2.0
Appartement à louer,37.0,6851,"Arts et Métiers, Paris 3ème (75003)",1.0,3.0,,75003,3.0
Appartement à louer,31.0,1700,"Champerret-Berthier, Paris 17ème (75017)",0.0,1.0,3.0,75017,17.0
Appartement à louer,33.0,2104,"Auteuil Nord, Paris 16ème (75016)",0.0,1.0,3.0,75016,16.0
Appartement à louer,50.0,3800,"Chaillot, Paris 16ème (75116)",1.0,2.0,3.0,75116,16.0
Appartement à louer,44.0,2800,"Saint Gervais, Paris 4ème (75004)",1.0,3.0,,75004,4.0
Appartement à louer,29.0,2400,"Buttes Aux Cailles-Glacière, Paris 13ème (75013)",1.0,2.0,2.0,75013,13.0
Appartement à louer,95.0,15324,"Vivienne-Gaillon, Paris 2ème (75002)",2.0,4.0,,75002,2.0
Appartement à louer,34.0,6851,"Arts et Métiers, Paris 3ème (75003)",1.0,3.0,,75003,3.0
Appartement à louer,91.0,9718,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",2.0,5.0,,75014,14.0
Appartement à louer,191.0,12300,"Chaillot, Paris 16ème (75116)",4.0,5.0,3.0,75116,16.0
Appartement à louer,44.0,8464,"Saint Lambert, Paris 15ème (75015)",2.0,3.0,,75015,15.0
Appartement à louer,64.0,4000,"Ternes-Maillot, Paris 17ème (75017)",2.0,3.0,3.0,75017,17.0
Appartement à louer,55.0,5177,"Alleray Procession, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Appartement à louer,101.0,11908,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",3.0,5.0,,75014,14.0
Appartement à louer,160.0,20695,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",4.0,6.0,,75014,14.0
Appartement à louer,46.0,4440,"Pernety, Paris 14ème (75014)",2.0,2.0,,75014,14.0
Appartement à louer,31.0,7394,"Mairie, Paris 8ème (75008)",1.0,2.0,,75008,8.0
Appartement à louer,103.0,37268,"Seine et Berges, Paris 1er (75001)",3.0,5.0,,75001,1.0
Appartement à louer,29.0,2060,"Bastille-Popincourt, Paris 11ème (75011)",0.0,1.0,4.0,75011,11.0
Appartement à louer,32.0,2300,"Chaillot, Paris 16ème (75116)",1.0,2.0,5.0,75116,16.0
Appartement à louer,90.0,5500,"Muette Nord, Paris 16ème (75116)",2.0,3.0,3.0,75116,16.0
Appartement à louer,117.0,51998,"Seine et Berges, Paris 1er (75001)",4.0,6.0,,75001,1.0
Appartement à louer,76.0,29458,"Vivienne-Gaillon, Paris 2ème (75002)",3.0,5.0,,75002,2.0
